chapter_id,verse_id,sanskrit,english,hindi,index,foot,sanskrit_iast,sanskrit_slp1,sanskrit_hk
8,27,मुह्यति,is deluded,मोहित होता।,1,2,muhyati,muhyati,muhyati
8,27,कश्चन,anyone,कोई भी,7,2,kaścana,kazcana,kazcana
8,27,तस्मात्,therefore,अत:,9,3,tasmāt,tasmAt,tasmAt
8,27,सर्वेषु,in all,सब,14,3,sarveṣu,sarveSu,sarveSu
8,27,कालेषु,times,समयमें,10,3,kāleṣu,kAleSu,kAleSu
8,27,योगयुक्तः,steadfast in Yoga,योगयुक्त (समतामें स्थित),11,4,yogayuktaḥ,yogayuktaH,yogayuktaH
8,27,भव,(be) thou,हो जा।,12,4,bhava,bhava,bhava
8,27,अर्जुन,O Arjuna,हे अर्जुन! (तू),13,4,arjuna,arjuna,arjuna
8,28,वेदेषु,in the Vedas,"वेदोंमें,",15,1,vedeṣu,vedeSu,vedeSu
8,28,यज्ञेषु,in sacrifices,"यज्ञोंमें,",13,1,yajñeṣu,yajJeSu,yajJeSu
8,28,तपःसु,in austerities,तपोंमें,14,1,tapaḥsu,tapaHsu,tapaHsu
8,28,च,and,तथा,1,1,ca,ca,ca
8,28,एव,also,भी,2,1,eva,eva,eva
8,28,दानेषु,in gifts,दानमें,3,2,dāneṣu,dAneSu,dAneSu
8,28,यत्,whatever,जो-जो,4,2,yat,yat,yat
8,28,पुण्यफलम्,fruit of merit,पुण्यफल,5,2,puṇyaphalam,puNyaphalam,puNyaphalam
8,28,प्रदिष्टम्,is declared,"कहे गये हैं,",6,2,pradiṣṭam,pradiSTam,pradiSTam
8,28,अत्येति,goes beyond,अतिक्रमण कर जाता है,7,3,atyeti,atyeti,atyeti
8,28,तत्,that,उन,8,3,tat,tat,tat
8,28,सर्वम्,all,सभी पुण्यफलोंका,9,3,sarvam,sarvam,sarvam
8,28,इदम्,this,इसको (इस अध्यायमें वर्णित विषयको),11,3,idam,idam,idam
8,28,विदित्वा,having known,जानकर,12,3,viditvā,viditvA,viditvA
8,28,योगी,the Yogi,योगी (भक्त),10,4,yogī,yogI,yogI
8,28,परम्,Supreme,परमात्माको,19,4,param,param,param
8,28,स्थानम्,abode,स्थान,20,4,sthānam,sthAnam,sthAnam
8,28,उपैति,attains,प्राप्त हो जाता है।,17,4,upaiti,upaiti,upaiti
8,28,च,and,और,16,4,ca,ca,ca
8,28,आद्यम्,"primeval (first,  ancient)",आदि,18,4,ādyam,Adyam,Adyam
9,1,इदम्,this,यह,1,1,idam,idam,idam
9,1,तु,indeed,तो (मैं फिर),4,1,tu,tu,tu
9,1,ते,to thee,तेरे लिये,8,1,te,te,te
9,1,गुह्यतमम्,greatest secret,अत्यन्त गोपनीय,7,1,guhyatamam,guhyatamam,guhyatamam
9,1,प्रवक्ष्यामि,(I) shall declare,"अच्छी तरहसे कहूँगा,",6,2,pravakṣyāmi,pravakSyAmi,pravakSyAmi
9,1,अनसूयवे,to one who does not cavil,दोषदृष्टिरहित,3,2,anasūyave,anasUyave,anasUyave
9,1,ज्ञानम्,knowledge,ज्ञान,2,3,jñānam,jJAnam,jJAnam
9,1,विज्ञानसहितम्,combined with experience,विज्ञानसहित,5,3,vijñānasahitam,vijJAnasahitam,vijJAnasahitam
9,1,यत्,which,जिसको,9,4,yat,yat,yat
9,1,ज्ञात्वा,having known,जानकर (तू),10,4,jñātvā,jJAtvA,jJAtvA
9,1,मोक्ष्यसे,thou shalt be free,मुक्त हो जायगा।,12,4,mokṣyase,mokSyase,mokSyase
9,1,अशुभात्,from evil,अशुभसे अर्थात्  जन्म-मरणरूप  संसारसे,11,4,aśubhāt,azubhAt,azubhAt
9,2,राजविद्या,the king of sciences,सम्पूर्ण विद्याओंका राजा (और),4,1,rājavidyā,rAjavidyA,rAjavidyA
9,2,राजगुह्यम्,kingly secret,सम्पूर्ण गोपनीयोंका राजा है।,1,1,rājaguhyam,rAjaguhyam,rAjaguhyam
9,2,पवित्रम्,purifier,यह अति पवित्र  (तथा),2,2,pavitram,pavitram,pavitram
9,2,इदम्,this,यह (विज्ञानसहित ज्ञान अर्थात्  समग्ररूप),3,2,idam,idam,idam
9,2,उत्तमम्,highest,अतिश्रेष्ठ है (और),5,2,uttamam,uttamam,uttamam
9,2,प्रत्यक्षावगमम्,"realisable by direct,  intuitional knowledge",इसका फल भी  प्रत्यक्ष है।,6,3,pratyakṣāvagamam,pratyakSAvagamam,pratyakSAvagamam
9,2,धर्म्यम्,according to righteousness,"यह धर्ममय है,",7,3,dharmyam,dharmyam,dharmyam
9,2,सुसुखम्,very easy,बहुत सुगम है अर्थात् इसको प्राप्त करना बहुत सुगम है।,10,4,susukham,susukham,susukham
9,2,कर्तुम्,to perform,करनेमें,9,4,kartum,kartum,kartum
9,2,अव्ययम्,imperishable,अविनाशी है (और),8,4,avyayam,avyayam,avyayam
9,3,अश्रद्दधानाः,without faith,श्रद्धा न रखनेवाले,5,1,aśraddadhānāḥ,azraddadhAnAH,azraddadhAnAH
9,3,पुरुषाः,men,मनुष्य,4,1,puruṣāḥ,puruSAH,puruSAH
9,3,धर्मस्य,of duty,धर्मकी महिमापर,3,2,dharmasya,dharmasya,dharmasya
9,3,अस्य,of this,इस,1,2,asya,asya,asya
9,3,परन्तप,O scorcher of foes,हे परन्तप!,2,2,parantapa,parantapa,parantapa
9,3,अप्राप्य,without attaining,प्राप्त न होकर,7,3,aprāpya,aprApya,aprApya
9,3,माम्,Me,मुझे,6,3,mām,mAm,mAm
9,3,निवर्तन्ते,return,लौटते रहते हैं अर्थात् बार-बार जन्मते-मरते रहते हैं।,9,3,nivartante,nivartante,nivartante
9,3,मृत्युसंसारवर्त्मनि,in the path of this world of death,मृत्युरूप वत्र्मनि संसारके मार्गमें,8,4,mṛtyusaṃsāravartmani,mRtyusaMsAravartmani,mRtyusaMsAravartmani
9,4,मया,by Me,मेरे,3,1,mayā,mayA,mayA
9,4,ततम्,pervaded,व्याप्त है।,4,1,tatam,tatam,tatam
9,4,इदम्,this,यह,5,1,idam,idam,idam
9,4,सर्वम्,all,सब,1,1,sarvam,sarvam,sarvam
9,4,जगत्,world,संसार,6,2,jagat,jagat,jagat
9,4,अव्यक्तमूर्तिना,by the unmanifested form,निराकार स्वरूपसे,2,2,avyaktamūrtinā,avyaktamUrtinA,avyaktamUrtinA
9,4,मत्स्थानि,exist in Me,मुझमें स्थित हैं;,8,3,matsthāni,matsthAni,matsthAni
9,4,सर्वभूतानि,all beings,सम्पूर्ण  प्राणी,7,3,sarvabhūtāni,sarvabhUtAni,sarvabhUtAni
9,4,न,not,नहीं,10,4,na,na,na
9,4,च,and,परन्तु,11,4,ca,ca,ca
9,4,अहम्,I,मैं,12,4,aham,aham,aham
9,4,तेषु,in them,उनमें,9,4,teṣu,teSu,teSu
9,4,अवस्थितः,placed,स्थित हूँ,13,4,avasthitaḥ,avasthitaH,avasthitaH
9,5,न,not,नहीं हैं—,2,1,na,na,na
9,5,च,and,तथा,4,1,ca,ca,ca
9,5,मत्स्थानि,dwelling in Me,मुझमें स्थित,3,1,matsthāni,matsthAni,matsthAni
9,5,भूतानि,beings,(वे) प्राणी (भी),1,1,bhūtāni,bhUtAni,bhUtAni
9,5,पश्य,behold,देख।,6,2,paśya,pazya,pazya
9,5,मे,My,मेरे (इस),8,2,me,me,me
9,5,योगम्,Yoga,योग-(सामथ्र्य-) को,7,2,yogam,yogam,yogam
9,5,ऐश्वरम्,Divine,ईश्वर-सम्बन्धी,5,2,aiśvaram,aizvaram,aizvaram
9,5,भूतभृत्,supporting the beings,"प्राणियोंका धारण, भरण-पोषण करनेवाला",15,3,bhūtabhṛt,bhUtabhRt,bhUtabhRt
9,5,न,not,नहीं है।,11,3,na,na,na
9,5,च,and,और,9,3,ca,ca,ca
9,5,भूतस्थः,dwelling in the beings,उन प्राणियोंमें स्थित,13,3,bhūtasthaḥ,bhUtasthaH,bhUtasthaH
9,5,मम,My,मेरा,14,4,mama,mama,mama
9,5,आत्मा,Self,स्वरूप,12,4,ātmā,AtmA,AtmA
9,5,भूतभावनः,bringing forth beings,सम्पूर्ण प्राणियोंको  उत्पन्न करनेवाला,10,4,bhūtabhāvanaḥ,bhUtabhAvanaH,bhUtabhAvanaH
9,6,यथा,as,जैसे,1,1,yathā,yathA,yathA
9,6,आकाशस्थितः,rests in the Akasa,"आकाशमें स्थित स्थित:रहती है,",5,1,ākāśasthitaḥ,AkAzasthitaH,AkAzasthitaH
9,6,नित्यम्,always,नित्य ही,6,1,nityam,nityam,nityam
9,6,वायुः,the air,वायु,4,2,vāyuḥ,vAyuH,vAyuH
9,6,सर्वत्रगः,moving everywhere,सब जगह  विचरनेवाली,3,2,sarvatragaḥ,sarvatragaH,sarvatragaH
9,6,महान्,great,महान्,2,2,mahān,mahAn,mahAn
9,6,तथा,so,ऐसे ही,7,3,tathā,tathA,tathA
9,6,सर्वाणि,all,सम्पूर्ण,8,3,sarvāṇi,sarvANi,sarvANi
9,6,भूतानि,beings,प्राणी,9,3,bhūtāni,bhUtAni,bhUtAni
9,6,मत्स्थानि,rest in Me,मुझमें ही स्थित हैं—,10,4,matsthāni,matsthAni,matsthAni
9,6,इति,thus,ऐसा,11,4,iti,iti,iti
9,6,उपधारय,know,तुम मान लो।,12,4,upadhāraya,upadhAraya,upadhAraya
9,7,सर्वभूतानि,all beings,सम्पूर्ण प्राणी,2,1,sarvabhūtāni,sarvabhUtAni,sarvabhUtAni
9,7,कौन्तेय,O Kaunteya,हे कुन्तीनन्दन!,6,1,kaunteya,kaunteya,kaunteya
9,7,प्रकृतिम्,to Nature,प्रकृतिको,1,2,prakṛtim,prakRtim,prakRtim
9,7,यान्ति,go,प्राप्त होते हैं (और),5,2,yānti,yAnti,yAnti
9,7,मामिकाम्,My,मेरी,3,2,māmikām,mAmikAm,mAmikAm
9,7,कल्पक्षये,at the end of the Kalpa,कल्पोंका क्षय होनेपर (महाप्रलय-के समय),4,3,kalpakṣaye,kalpakSaye,kalpakSaye
9,7,पुनः,again,फिर,9,3,punaḥ,punaH,punaH
9,7,तानि,them,उनकी,11,3,tāni,tAni,tAni
9,7,कल्पादौ,at the beginning of the Kalpa,कल्पोंके आदिमें (महासर्गके समय),7,4,kalpādau,kalpAdau,kalpAdau
9,7,विसृजामि,send forth,रचना करता हूँ।,8,4,visṛjāmi,visRjAmi,visRjAmi
9,7,अहम्,I,मैं,10,4,aham,aham,aham
9,8,प्रकृतिम्,Nature,प्रकृतिको,10,1,prakṛtim,prakRtim,prakRtim
9,8,स्वाम्,My own,(मैं) अपनी,11,1,svām,svAm,svAm
9,8,अवष्टभ्य,having animated,वशमें करके,9,1,avaṣṭabhya,avaSTabhya,avaSTabhya
9,8,विसृजामि,(I) send forth,रचना करता हूँ।,7,2,visṛjāmi,visRjAmi,visRjAmi
9,8,पुनः पुनः,again,बार-बार,8,2,punaḥ punaḥ,punaH punaH,punaH punaH
9,8,भूतग्रामम्,multitude of beings,प्राणिसमुदायकी (कल्पोंके आदिमें),6,3,bhūtagrāmam,bhUtagrAmam,bhUtagrAmam
9,8,इमम्,this,इस,2,3,imam,imam,imam
9,8,कृत्स्नम्,all,सम्पूर्ण,1,3,kṛtsnam,kRtsnam,kRtsnam
9,8,अवशम्,helpless,परतन्त्र हुए,3,4,avaśam,avazam,avazam
9,8,प्रकृतेः,of Nature,प्रकृतिके,5,4,prakṛteḥ,prakRteH,prakRteH
9,8,वशात्,by force,वशमें होनेसे,4,4,vaśāt,vazAt,vazAt
9,9,न,not,नहीं,7,1,na,na,na
9,9,च,and,और,11,1,ca,ca,ca
9,9,माम्,Me,मुझे,12,1,mām,mAm,mAm
9,9,तानि,these,वे,10,1,tāni,tAni,tAni
9,9,कर्माणि,acts,कर्म,2,1,karmāṇi,karmANi,karmANi
9,9,निबध्नन्ति,bind,बाँधते।,8,2,nibadhnanti,nibadhnanti,nibadhnanti
9,9,धनञ्जय,O Dhananjaya,हे धनंजय!,9,2,dhanañjaya,dhanaJjaya,dhanaJjaya
9,9,उदासीनवत्,like one indifferent,उदासीनकी तरह,3,3,udāsīnavat,udAsInavat,udAsInavat
9,9,आसीनम्,sitting,रहते हुए,4,3,āsīnam,AsInam,AsInam
9,9,असक्तम्,unattached,अनासक्त,5,4,asaktam,asaktam,asaktam
9,9,तेषु,in those,उन (सृष्टि-रचना  आदि),1,4,teṣu,teSu,teSu
9,9,कर्मसु,acts,कर्मोंमें,6,4,karmasu,karmasu,karmasu
9,10,मया,by Me,मेरी,3,1,mayā,mayA,mayA
9,10,अध्यक्षेण,as supervisor,अध्यक्षतामें,1,1,adhyakṣeṇa,adhyakSeNa,adhyakSeNa
9,10,प्रकृतिः,Nature,प्रकृति,2,1,prakṛtiḥ,prakRtiH,prakRtiH
9,10,सूयते,produces,रचना करती है।,5,2,sūyate,sUyate,sUyate
9,10,सचराचरम्,the moving and the unmoving,चराचरसहित सम्पूर्ण  जगत्की,4,2,sacarācaram,sacarAcaram,sacarAcaram
9,10,हेतुना,by cause,हेतुसे,8,3,hetunā,hetunA,hetunA
9,10,अनेन,by this,इसी,7,3,anena,anena,anena
9,10,कौन्तेय,O Kaunteya,हे कुन्तीनन्दन!,6,3,kaunteya,kaunteya,kaunteya
9,10,जगत्,the world,जगत्का (विविध  प्रकारसे),9,4,jagat,jagat,jagat
9,10,विपरिवर्तते,revolves,परिवर्तन होता है।,10,4,viparivartate,viparivartate,viparivartate
9,11,अवजानन्ति,disregard,(मेरी) अवज्ञा  करते हैं।,3,1,avajānanti,avajAnanti,avajAnanti
9,11,माम्,Me,"मुझे मानुषीम्,",10,1,mām,mAm,mAm
9,11,मूढाः,fools,मूर्खलोग,11,1,mūḍhāḥ,mUDhAH,mUDhAH
9,11,मानुषीम्,human,(अर्थात्) साधारण  मनुष्य मानकर,7,2,mānuṣīm,mAnuSIm,mAnuSIm
9,11,तनुम्,form,मनुष्यशरीरके,8,2,tanum,tanum,tanum
9,11,आश्रितम्,assumed,आश्रित मानकर,9,2,āśritam,Azritam,Azritam
9,11,परम्,higher,श्रेष्ठ,2,3,param,param,param
9,11,भावम्,state or nature,भावको,5,3,bhāvam,bhAvam,bhAvam
9,11,अजानन्तः,not knowing,न जानते हुए,4,3,ajānantaḥ,ajAnantaH,ajAnantaH
9,11,मम,My,मेरे,6,4,mama,mama,mama
9,11,भूतमहेश्वरम्,the Great Lord of beings,सम्पूर्ण  प्राणियोंके महान् ईश्वररूप,1,4,bhūtamaheśvaram,bhUtamahezvaram,bhUtamahezvaram
9,12,मोघाशाः,of vain hopes,"सब आशाएँ व्यर्थ होती हैं,",6,1,moghāśāḥ,moghAzAH,moghAzAH
9,12,मोघकर्माणः,of vain actions,सब शुभकर्म व्यर्थ होते हैं (और),5,1,moghakarmāṇaḥ,moghakarmANaH,moghakarmANaH
9,12,मोघज्ञानाः,of vain knowledge,"सब ज्ञान व्यर्थ होते हैं अर्थात् उनकी आशाएँ, कर्म और",7,2,moghajñānāḥ,moghajJAnAH,moghajJAnAH
9,12,विचेतसः,senseless,ऐसे अविवेकी मनुष्योंकी,10,2,vicetasaḥ,vicetasaH,vicetasaH
9,12,राक्षसीम्,devilish,राक्षसी,9,3,rākṣasīm,rAkSasIm,rAkSasIm
9,12,आसुरीम्,undivine,"(जो) आसुरी,",8,3,āsurīm,AsurIm,AsurIm
9,12,च,and,और,11,3,ca,ca,ca
9,12,एव,verily,ही,4,3,eva,eva,eva
9,12,प्रकृतिम्,nature,प्रकृतिका,1,4,prakṛtim,prakRtim,prakRtim
9,12,मोहिनीम्,deceitful,मोहिनी,2,4,mohinīm,mohinIm,mohinIm
9,12,श्रिताः,(are) possessed of,"आश्रय लेते हैं,",3,4,śritāḥ,zritAH,zritAH
9,13,महात्मानः,great souls,महात्मालोग,2,1,mahātmānaḥ,mahAtmAnaH,mahAtmAnaH
9,13,तु,but,परन्तु,4,1,tu,tu,tu
9,13,माम्,Me,मुझे,5,1,mām,mAm,mAm
9,13,पार्थ,O Partha,हे पृथानन्दन!,6,1,pārtha,pArtha,pArtha
9,13,दैवीम्,divine,दैवी,7,2,daivīm,daivIm,daivIm
9,13,प्रकृतिम्,nature,प्रकृतिके,9,2,prakṛtim,prakRtim,prakRtim
9,13,आश्रिताः,refuged (in),आश्रित,1,2,āśritāḥ,AzritAH,AzritAH
9,13,भजन्ति,worship,(मेरा) भजन करते हैं।,3,3,bhajanti,bhajanti,bhajanti
9,13,अनन्यमनसः,with a mind devoted to nothing else,अनन्यमनवाले,11,3,ananyamanasaḥ,ananyamanasaH,ananyamanasaH
9,13,ज्ञात्वा,having known,समझकर,12,4,jñātvā,jJAtvA,jJAtvA
9,13,भूतादिम्,the source of beings,सम्पूर्ण प्राणियोंका आदि,10,4,bhūtādim,bhUtAdim,bhUtAdim
9,13,अव्ययम्,imperishable,(और) अविनाशी,8,4,avyayam,avyayam,avyayam
9,14,सततम्,always,निरन्तर,11,1,satatam,satatam,satatam
9,14,कीर्तयन्तः,glorifying,कीर्तन करते हुए,6,1,kīrtayantaḥ,kIrtayantaH,kIrtayantaH
9,14,माम्,Me,मुझे,4,1,mām,mAm,mAm
9,14,यतन्तः,striving,लगनपूर्वक साधनमें लगे हुए,5,2,yatantaḥ,yatantaH,yatantaH
9,14,च,and,और,10,2,ca,ca,ca
9,14,दृढव्रताः,firm in vows,दृढव्रती होकर,2,2,dṛḍhavratāḥ,dRDhavratAH,dRDhavratAH
9,14,नमस्यन्तः,prostrating,नमस्कार करते हुए,8,3,namasyantaḥ,namasyantaH,namasyantaH
9,14,च,and,तथा,3,3,ca,ca,ca
9,14,माम्,Me,मेरी,7,3,mām,mAm,mAm
9,14,भक्त्या,with devotion,प्रेमपूर्वक,1,3,bhaktyā,bhaktyA,bhaktyA
9,14,नित्ययुक्ताः,always steadfast,नित्य-निरन्तर (मुझमें) लगे हुए मनुष्य,9,4,nityayuktāḥ,nityayuktAH,nityayuktAH
9,14,उपासते,worship,उपासना करते हैं।,12,4,upāsate,upAsate,upAsate
9,15,ज्ञानयज्ञेन,with the wisdomsacrifice,ज्ञानयज्ञके द्वारा,4,1,jñānayajñena,jJAnayajJena,jJAnayajJena
9,15,च,and,और,1,1,ca,ca,ca
9,15,अपि,also,दूसरे भी कई साधक,8,1,api,api,api
9,15,अन्ये,others,दूसरे साधक,6,1,anye,anye,anye
9,15,यजन्तः,sacrificing,पूजन करते हुए,5,2,yajantaḥ,yajantaH,yajantaH
9,15,माम्,Me,मेरा,7,2,mām,mAm,mAm
9,15,उपासते,", worhsip",मेरी उपासना  करते हैं,2,2,upāsate,upAsate,upAsate
9,15,एकत्वेन,as one,एकीभावसे  (अभेदभावसे),3,3,ekatvena,ekatvena,ekatvena
9,15,पृथक्त्वेन,as different,(अपनेको) पृथक् मानकर,9,3,pṛthaktvena,pRthaktvena,pRthaktvena
9,15,बहुधा,in various ways,(मेरी) अनेक प्रकारसे (उपासना करते हैं)।,11,4,bahudhā,bahudhA,bahudhA
9,15,विश्वतोमुखम्,the Allfaced,चारों तरफ मुखवाले मेरे विराटरुपकी अर्थात् संसारको मेरा विराटरुप मानकर सेव्य सेवकभावसे,10,4,viśvatomukham,vizvatomukham,vizvatomukham
9,16,अहम्,I,"मैं हूँ,",2,1,aham,aham,aham
9,16,क्रतुः,sacrifice,क्रतु,1,1,kratuḥ,kratuH,kratuH
9,16,अहम्,I,"मैं हूँ,",4,1,aham,aham,aham
9,16,यज्ञः,the sacrifice,यज्ञ,3,1,yajñaḥ,yajJaH,yajJaH
9,16,स्वधा,the offering to Pitris or ancestors,स्वधा,5,2,svadhā,svadhA,svadhA
9,16,अहम्,I,"मैं हूँ,",6,2,aham,aham,aham
9,16,अहम्,I,"मैं हूँ,",8,2,aham,aham,aham
9,16,औषधम्,the medicinal herbs and all plants,औषध,7,2,auṣadham,auSadham,auSadham
9,16,मन्त्रः,sacred syllable,मन्त्र,9,3,mantraḥ,mantraH,mantraH
9,16,अहम्,I,"मैं हूँ,",10,3,aham,aham,aham
9,16,अहम्,I,"मैं हूँ,",13,3,aham,aham,aham
9,16,एव,also,भी,11,3,eva,eva,eva
9,16,आज्यम्,ghee or clarified butter,घृत,15,3,ājyam,Ajyam,Ajyam
9,16,अहम्,I,मैं हूँ (और),14,4,aham,aham,aham
9,16,अग्निः,the fire,अग्नि,17,4,agniḥ,agniH,agniH
9,16,अहम्,I,मैं हूँ।,12,4,aham,aham,aham
9,16,हुतम्,the offering,हवनरूप क्रिया,16,4,hutam,hutam,hutam
9,17,पिता,father,"पिता,",8,1,pitā,pitA,pitA
9,17,अहम्,I,मैं ही हूँ।,9,1,aham,aham,aham
9,17,अस्य,of this,इस,10,1,asya,asya,asya
9,17,जगतः,world,सम्पूर्ण जगत्का,11,1,jagataḥ,jagataH,jagataH
9,17,माता,mother,"माता,",12,2,mātā,mAtA,mAtA
9,17,धाता,the dispenser of the fruits of actions,"धाता,",15,2,dhātā,dhAtA,dhAtA
9,17,पितामहः,grandfather,"पितामह,",13,2,pitāmahaḥ,pitAmahaH,pitAmahaH
9,17,वेद्यम्,the (one) thing to be known,जाननेयोग्य,14,3,vedyam,vedyam,vedyam
9,17,पवित्रम्,the purifier,पवित्र,2,3,pavitram,pavitram,pavitram
9,17,ओंकारः,the Omkara,"ओंकार,",3,3,oṃkāraḥ,oMkAraH,oMkAraH
9,17,ऋक्,Rik,"ऋग्वेद,",4,3,ṛk,Rk,Rk
9,17,साम,Sama,सामवेद,1,3,sāma,sAma,sAma
9,17,यजुः,Yajus,यजुर्वेद,6,3,yajuḥ,yajuH,yajuH
9,17,एव,also,भी,5,3,eva,eva,eva
9,17,च,and,और,7,4,ca,ca,ca
9,18,गतिः,the goal,"गति,",1,1,gatiḥ,gatiH,gatiH
9,18,भर्ता,the supporter,"भर्ता,",2,1,bhartā,bhartA,bhartA
9,18,प्रभुः,the Lord,"प्रभु,",3,1,prabhuḥ,prabhuH,prabhuH
9,18,साक्षी,the witness,"साक्षी,",4,1,sākṣī,sAkSI,sAkSI
9,18,निवासः,the abode,"निवास,",5,2,nivāsaḥ,nivAsaH,nivAsaH
9,18,शरणम्,the shelter,"आश्रय,",6,2,śaraṇam,zaraNam,zaraNam
9,18,सुहृत्,the friend,"सुहृद्,",7,2,suhṛt,suhRt,suhRt
9,18,प्रभवः,the origin,"उत्पत्ति,",8,3,prabhavaḥ,prabhavaH,prabhavaH
9,18,प्रलयः,the dissolution,"प्रलय,",9,3,pralayaḥ,pralayaH,pralayaH
9,18,स्थानम्,the foundation,"स्थान,",10,3,sthānam,sthAnam,sthAnam
9,18,निधानम्,the treasurehouse,निधान (भण्डार),11,4,nidhānam,nidhAnam,nidhAnam
9,18,बीजम्,the seed,बीज (भी मैं ही हूँ)।,13,4,bījam,bIjam,bIjam
9,18,अव्ययम्,imperishable,(तथा) अविनाशी,12,4,avyayam,avyayam,avyayam
9,19,तपामि,give heat,"सूर्यरूपसे तपता हूँ,",17,1,tapāmi,tapAmi,tapAmi
9,19,अहम्,I,मैं (ही),2,1,aham,aham,aham
9,19,अहम्,I,मैं (ही),1,1,aham,aham,aham
9,19,वर्षम्,rain,(मैं ही) वर्षारूपसे,3,1,varṣam,varSam,varSam
9,19,निगृह्णामि,withhold,जलको ग्रहण करता हूँ,5,2,nigṛhṇāmi,nigRhNAmi,nigRhNAmi
9,19,उत्सृजामि,send forth,बरसा देता हूँ। (और तो क्या कहूँ),7,2,utsṛjāmi,utsRjAmi,utsRjAmi
9,19,च,and,और (फिर उस जलको),4,2,ca,ca,ca
9,19,अमृतम्,immortality,अमृत,6,3,amṛtam,amRtam,amRtam
9,19,च,and,और,8,3,ca,ca,ca
9,19,एव,also,ही,9,3,eva,eva,eva
9,19,मृत्युः,death,मृत्यु,11,3,mṛtyuḥ,mRtyuH,mRtyuH
9,19,च,and,तथा,12,3,ca,ca,ca
9,19,सत्,existence,सत्,13,4,sat,sat,sat
9,19,असत्,nonexistence,असत् (भी),15,4,asat,asat,asat
9,19,च,and,और,14,4,ca,ca,ca
9,19,अहम्,I,मैं (हूँ।),16,4,aham,aham,aham
9,19,अर्जुन,O Arjuna,हे अर्जुन! (संसारके हितके लिये),10,4,arjuna,arjuna,arjuna
9,20,त्रैविद्याः,the knowers of the three Vedas,तीनों वेदोंमें कहे  हुए सकाम अनुष्ठान-को करनेवाले (और),1,1,traividyāḥ,traividyAH,traividyAH
9,20,माम्,Me,(इन्द्ररूपसे) मेरा,3,1,mām,mAm,mAm
9,20,सोमपाः,the drinkers of Soma,सोमरसको पीनेवाले,4,1,somapāḥ,somapAH,somapAH
9,20,पूतपापाः,purified from sin,(जो)पापरहित मनुष्य,5,1,pūtapāpāḥ,pUtapApAH,pUtapApAH
9,20,यज्ञैः,by sacrifices,यज्ञोंके द्वारा,2,2,yajñaiḥ,yajJaiH,yajJaiH
9,20,इष्ट्वा,worshipping,पूजन करके,6,2,iṣṭvā,iSTvA,iSTvA
9,20,स्वर्गतिम्,way to heaven,स्वर्ग-प्राप्तिकी,7,2,svargatim,svargatim,svargatim
9,20,प्रार्थयन्ते,pray,"प्रार्थना करते हैं,",8,2,prārthayante,prArthayante,prArthayante
9,20,ते,they,वे (पुण्योंके  फलस्वरूप),9,3,te,te,te
9,20,पुण्यम्,holy,पवित्र,10,3,puṇyam,puNyam,puNyam
9,20,आसाद्य,having reached,प्राप्त करके,12,3,āsādya,AsAdya,AsAdya
9,20,सुरेन्द्रलोकम्,the world of the Lord of gods,इन्द्रलोकको,11,3,surendralokam,surendralokam,surendralokam
9,20,अश्नन्ति,eat (enjoy),भोगते हैं।,15,4,aśnanti,aznanti,aznanti
9,20,दिव्यान्,divine,दिव्य,14,4,divyān,divyAn,divyAn
9,20,दिवि,in heaven,"(वहाँ) स्वर्गके दिव्यान्,",16,4,divi,divi,divi
9,20,देवभोगान्,the divine pleasures,देवताओंके भोगोंको,13,4,devabhogān,devabhogAn,devabhogAn
9,21,ते,they,वे,1,1,te,te,te
9,21,तम्,that,उस,2,1,tam,tam,tam
9,21,भुक्त्वा,having enjoyed,भोगकर,5,1,bhuktvā,bhuktvA,bhuktvA
9,21,स्वर्गलोकम्,heavenworld,स्वर्गलोकके (भोगोंको),4,1,svargalokam,svargalokam,svargalokam
9,21,विशालम्,vast,विशाल,3,1,viśālam,vizAlam,vizAlam
9,21,क्षीणे,at the exhaustion of,क्षीण होनेपर,7,2,kṣīṇe,kSINe,kSINe
9,21,पुण्ये,merit,पुण्य,6,2,puṇye,puNye,puNye
9,21,मर्त्यलोकम्,the world of mortals,मृत्युलोकमें,8,2,martyalokam,martyalokam,martyalokam
9,21,विशन्ति,enter,आ जाते हैं।,9,2,viśanti,vizanti,vizanti
9,21,एवम्,thus,इस प्रकार,10,3,evam,evam,evam
9,21,त्रयीधर्मम्,of the three Vedas,तीनों वेदोंमें कहे हुए सकाम धर्मका,11,3,trayīdharmam,trayIdharmam,trayIdharmam
9,21,अनुप्रपन्नाः,abiding by,आश्रय लिये हुए,12,3,anuprapannāḥ,anuprapannAH,anuprapannAH
9,21,गतागतम्,the state of goind and returning,आवागमनको,14,4,gatāgatam,gatAgatam,gatAgatam
9,21,कामकामाः,desiring desires,भोगोंकी कामना करनेवाले मनुष्य,13,4,kāmakāmāḥ,kAmakAmAH,kAmakAmAH
9,21,लभन्ते,attain,प्राप्त होते हैं।,15,4,labhante,labhante,labhante
9,22,अनन्याः,without others,अनन्य,4,1,ananyāḥ,ananyAH,ananyAH
9,22,चिन्तयन्तः,thinking,चिन्तन करते हुए,1,1,cintayantaḥ,cintayantaH,cintayantaH
9,22,माम्,Me,मेरा,5,1,mām,mAm,mAm
9,22,ये,who,जो,3,2,ye,ye,ye
9,22,जनाः,men,भक्त,2,2,janāḥ,janAH,janAH
